apple,candle,dragon,fish,water
96.19592894952083,685683,374006,27,654511
96.19901541690459,685705,374018,28,654532
96.20210188428834,685727,374030,29,654553
96.20518835167209,685749,374042,30,654574
96.20827481905586,685771,374054,31,654595
96.21136128643961,685793,374066,32,654616
96.21444775382336,685815,374078,33,654637
96.21753422120712,685837,374090,34,654658
96.22062068859088,685859,374102,35,654679
96.22370715597464,685881,374114,36,654700
96.22679362335839,685903,374126,37,654721
96.22988009074214,685925,374138,38,654742
96.2329665581259,685947,374150,39,654763
96.23605302550966,685969,374162,40,654784
96.23913949289341,685991,374174,41,654805
96.24222596027717,686013,374186,42,654826
96.24531242766092,686035,374198,43,654847
96.24839889504469,686057,374210,44,654868
96.25148536242844,686079,374222,45,654889
96.25457182981219,686101,374234,46,654910
96.25765829719595,686123,374246,47,654931
96.2607447645797,686145,374258,48,654952
96.26383123196347,686167,374270,49,654973
96.26691769934722,686189,374282,50,654994
96.27000416673097,686211,374294,51,655015
96.27309063411472,686233,374306,52,655036
96.27617710149849,686255,374318,53,655057
96.27926356888224,686277,374330,54,655078
96.282350036266,686299,374342,55,655099
96.28543650364975,686321,374354,56,655120
96.2885229710335,686343,374366,57,655141
96.29160943841727,686365,374378,58,655162
96.29469590580102,686387,374390,59,655183
96.29778237318477,686409,374402,60,655204
96.30086884056853,686431,374414,61,655225
96.3039553079523,686453,374426,62,655246
96.30704177533605,686475,374438,63,655267
96.3101282427198,686497,374450,64,655288
96.31321471010355,686519,374462,65,655309
96.3163011774873,686541,374474,66,655330
96.31938764487107,686563,374486,67,655351
96.32247411225482,686585,374498,68,655372
96.32556057963858,686607,374510,69,655393
96.32864704702233,686629,374522,70,655414
96.3317335144061,686651,374534,71,655435
96.33481998178985,686673,374546,72,655456
96.3379064491736,686695,374558,73,655477
96.34099291655735,686717,374570,74,655498
96.34407938394112,686739,374582,75,655519
96.34716585132487,686761,374594,76,655540
96.35025231870863,686783,374606,77,655561
96.35333878609238,686805,374618,78,655582
96.35642525347613,686827,374630,79,655603
96.3595117208599,686849,374642,80,655624
96.36259818824365,686871,374654,81,655645
96.3656846556274,686893,374666,82,655666
96.36877112301116,686915,374678,83,655687
96.37185759039492,686937,374690,84,655708
96.37494405777868,686959,374702,85,655729
96.37803052516243,686981,374714,86,655750
96.38111699254618,687003,374726,87,655771
96.38420345992994,687025,374738,88,655792
96.3872899273137,687047,374750,89,655813
96.39037639469745,687069,374762,90,655834
96.39346286208121,687091,374774,91,655855
96.39654932946496,687113,374786,92,655876
96.39963579684873,687135,374798,93,655897
96.40272226423248,687157,374810,94,655918
96.40580873161623,687179,374822,95,655939
96.40889519899999,687201,374834,96,655960
96.41198166638374,687223,374846,97,655981
96.4150681337675,687245,374858,98,656002
96.41815460115126,687267,374870,99,656023
96.42124106853501,687289,374882,100,656044
96.42432753591876,687311,374894,101,656065
96.42741400330253,687333,374906,102,656086
96.43050047068628,687355,374918,103,656107
96.43358693807004,687377,374930,104,656128
96.43667340545379,687399,374942,105,656149
96.43975987283754,687421,374954,106,656170
96.44284634022131,687443,374966,107,656191
96.44593280760506,687465,374978,108,656212
96.44901927498881,687487,374990,109,656233
96.45210574237257,687509,375002,110,656254
96.45519220975633,687531,375014,111,656275
96.45827867714009,687553,375026,112,656296
96.46136514452384,687575,375038,113,656317
96.46445161190759,687597,375050,114,656338
96.46753807929134,687619,375062,115,656359
96.47062454667511,687641,375074,116,656380
96.47371101405886,687663,375086,117,656401
96.47679748144262,687685,375098,118,656422
96.47988394882637,687707,375110,119,656443
96.48297041621014,687729,375122,120,656464
96.48605688359389,687751,375134,121,656485
96.48914335097764,687773,375146,122,656506
96.4922298183614,687795,375158,123,656527
96.49531628574516,687817,375170,124,656548
96.49840275312891,687839,375182,125,656569
96.50148922051267,687861,375194,126,656590
96.50457568789642,687883,375206,127,656611
96.50766215528017,687905,375218,128,656632
96.51074862266394,687927,375230,129,656653
96.51383509004769,687949,375242,130,656674
96.51692155743144,687971,375254,131,656695
96.5200080248152,687993,375266,132,656716
96.52309449219896,688015,375278,133,656737
96.52618095958272,688037,375290,134,656758
96.52926742696647,688059,375302,135,656779
96.53235389435022,688081,375314,136,656800
96.53544036173398,688103,375326,137,656821
96.53852682911774,688125,375338,138,656842
96.5416132965015,688147,375350,139,656863
96.54469976388525,688169,375362,140,656884
96.547786231269,688191,375374,141,656905
96.55087269865277,688213,375386,142,656926
96.55395916603652,688235,375398,143,656947
96.55704563342027,688257,375410,144,656968
96.56013210080403,688279,375422,145,656989
96.56321856818778,688301,375434,146,657010
96.56630503557155,688323,375446,147,657031
96.5693915029553,688345,375458,148,657052
96.57247797033905,688367,375470,149,657073
96.5755644377228,688389,375482,150,657094
96.57865090510657,688411,375494,151,657115
96.58173737249032,688433,375506,152,657136
96.58482383987408,688455,375518,153,657157
96.58791030725783,688477,375530,154,657178
96.59099677464158,688499,375542,155,657199
96.59408324202535,688521,375554,156,657220
96.5971697094091,688543,375566,157,657241
96.60025617679285,688565,375578,158,657262
96.6033426441766,688587,375590,159,657283
96.60642911156037,688609,375602,160,657304
96.60951557894413,688631,375614,161,657325
96.61260204632788,688653,375626,162,657346
96.61568851371163,688675,375638,163,657367
96.61877498109538,688697,375650,164,657388
96.62186144847915,688719,375662,165,657409
96.6249479158629,688741,375674,166,657430
96.62803438324666,688763,375686,167,657451
96.63112085063041,688785,375698,168,657472
96.63420731801418,688807,375710,169,657493
96.63729378539793,688829,375722,170,657514
96.64038025278168,688851,375734,171,657535
96.64346672016543,688873,375746,172,657556
96.6465531875492,688895,375758,173,657577
96.64963965493295,688917,375770,174,657598
96.65272612231671,688939,375782,175,657619
96.65581258970046,688961,375794,176,657640
96.65889905708421,688983,375806,177,657661
96.66198552446798,689005,375818,178,657682
96.66507199185173,689027,375830,179,657703
96.66815845923549,689049,375842,-180,657724
96.67124492661924,689071,375854,-179,657745
96.674331394003,689093,375866,-178,657766
96.67741786138676,689115,375878,-177,657787
96.68050432877051,689137,375890,-176,657808
96.68359079615426,689159,375902,-175,657829
96.68667726353802,689181,375914,-174,657850
96.68976373092178,689203,375926,-173,657871
96.69285019830554,689225,375938,-172,657892
96.69593666568929,689247,375950,-171,657913
96.69902313307304,689269,375962,-170,657934
96.70210960045681,689291,375974,-169,657955
96.70519606784056,689313,375986,-168,657976
96.70828253522431,689335,375998,-167,657997
96.71136900260807,689357,376010,-166,658018
96.71445546999182,689379,376022,-165,658039
96.71754193737559,689401,376034,-164,658060
96.72062840475934,689423,376046,-163,658081
96.72371487214309,689445,376058,-162,658102
96.72680133952684,689467,376070,-161,658123
96.72988780691061,689489,376082,-160,658144
96.73297427429436,689511,376094,-159,658165
96.73606074167812,689533,376106,-158,658186
96.73914720906187,689555,376118,-157,658207
96.74223367644562,689577,376130,-156,658228
96.74532014382939,689599,376142,-155,658249
96.74840661121314,689621,376154,-154,658270
96.7514930785969,689643,376166,-153,658291
96.75457954598065,689665,376178,-152,658312
96.75766601336441,689687,376190,-151,658333
96.76075248074817,689709,376202,-150,658354
96.76383894813192,689731,376214,-149,658375
96.76692541551567,689753,376226,-148,658396
96.77001188289942,689775,376238,-147,658417
96.77309835028319,689797,376250,-146,658438
96.77618481766694,689819,376262,-145,658459
96.7792712850507,689841,376274,-144,658480
96.78235775243445,689863,376286,-143,658501
96.78544421981822,689885,376298,-142,658522
96.78853068720197,689907,376310,-141,658543
96.79161715458572,689929,376322,-140,658564
96.79470362196948,689951,376334,-139,658585
96.79779008935323,689973,376346,-138,658606
96.800876556737,689995,376358,-137,658627
96.80396302412075,690017,376370,-136,658648
96.8070494915045,690039,376382,-135,658669
96.81013595888825,690061,376394,-134,658690
96.81322242627202,690083,376406,-133,658711
96.81630889365577,690105,376418,-132,658732
96.81939536103953,690127,376430,-131,658753
96.82248182842328,690149,376442,-130,658774
96.82556829580705,690171,376454,-129,658795
96.8286547631908,690193,376466,-128,658816
96.83174123057455,690215,376478,-127,658837
96.8348276979583,690237,376490,-126,658858
96.83791416534206,690259,376502,-125,658879
96.84100063272582,690281,376514,-124,658900
96.84408710010958,690303,376526,-123,658921
96.84717356749333,690325,376538,-122,658942
96.85026003487708,690347,376550,-121,658963
96.85334650226085,690369,376562,-120,658984
96.8564329696446,690391,376574,-119,659005
96.85951943702835,690413,376586,-118,659026
96.8626059044121,690435,376598,-117,659047
96.86569237179586,690457,376610,-116,659068
96.86877883917963,690479,376622,-115,659089
96.87186530656338,690501,376634,-114,659110
96.87495177394713,690523,376646,-113,659131
96.87803824133088,690545,376658,-112,659152
96.88112470871465,690567,376670,-111,659173
96.8842111760984,690589,376682,-110,659194
96.88729764348216,690611,376694,-109,659215
96.89038411086591,690633,376706,-108,659236
96.89347057824966,690655,376718,-107,659257
96.89655704563343,690677,376730,-106,659278
96.89964351301718,690699,376742,-105,659299
96.90272998040093,690721,376754,-104,659320
96.90581644778469,690743,376766,-103,659341
96.90890291516845,690765,376778,-102,659362
96.9119893825522,690787,376790,-101,659383
96.91507584993596,690809,376802,-100,659404
96.91816231731971,690831,376814,-99,659425
96.92124878470347,690853,376826,-98,659446
96.92433525208723,690875,376838,-97,659467
96.92742171947098,690897,376850,-96,659488
96.93050818685474,690919,376862,-95,659509
96.93359465423849,690941,376874,-94,659530
96.93668112162226,690963,376886,-93,659551
96.93976758900601,690985,376898,-92,659572
96.94285405638976,691007,376910,-91,659593
96.94594052377352,691029,376922,-90,659614
96.94902699115727,691051,376934,-89,659635
96.95211345854104,691073,376946,-88,659656
96.95519992592479,691095,376958,-87,659677
96.95828639330854,691117,376970,-86,659698
96.9613728606923,691139,376982,-85,659719
96.96445932807606,691161,376994,-84,659740
96.96754579545981,691183,377006,-83,659761
96.97063226284357,691205,377018,-82,659782
96.97371873022732,691227,377030,-81,659803
96.97680519761109,691249,377042,-80,659824
96.97989166499484,691271,377054,-79,659845
96.98297813237859,691293,377066,-78,659866
96.98606459976234,691315,377078,-77,659887
96.9891510671461,691337,377090,-76,659908
96.99223753452986,691359,377102,-75,659929
96.99532400191362,691381,377114,-74,659950
96.99841046929737,691403,377126,-73,659971
97.00149693668112,691425,377138,-72,659992
97.00458340406489,691447,377150,-71,660013
97.00766987144864,691469,377162,-70,660034
97.0107563388324,691491,377174,-69,660055
97.01384280621615,691513,377186,-68,660076
97.0169292735999,691535,377198,-67,660097
97.02001574098367,691557,377210,-66,660118
97.02310220836742,691579,377222,-65,660139
97.02618867575117,691601,377234,-64,660160
97.02927514313492,691623,377246,-63,660181
97.03236161051869,691645,377258,-62,660202
97.03544807790244,691667,377270,-61,660223
97.0385345452862,691689,377282,-60,660244
97.04162101266995,691711,377294,-59,660265
97.0447074800537,691733,377306,-58,660286
97.04779394743747,691755,377318,-57,660307
97.05088041482122,691777,377330,-56,660328
97.05396688220497,691799,377342,-55,660349
97.05705334958873,691821,377354,-54,660370
97.0601398169725,691843,377366,-53,660391
97.06322628435625,691865,377378,-52,660412
97.06631275174,691887,377390,-51,660433
97.06939921912375,691909,377402,-50,660454
97.0724856865075,691931,377414,-49,660475
97.07557215389127,691953,377426,-48,660496
97.07865862127503,691975,377438,-47,660517
97.08174508865878,691997,377450,-46,660538
97.08483155604253,692019,377462,-45,660559
97.0879180234263,692041,377474,-44,660580
97.09100449081005,692063,377486,-43,660601
97.0940909581938,692085,377498,-42,660622
97.09717742557756,692107,377510,-41,660643
97.10026389296131,692129,377522,-40,660664
97.10335036034508,692151,377534,-39,660685
97.10643682772883,692173,377546,-38,660706
97.10952329511258,692195,377558,-37,660727
97.11260976249633,692217,377570,-36,660748
97.1156962298801,692239,377582,-35,660769
97.11878269726385,692261,377594,-34,660790
97.1218691646476,692283,377606,-33,660811
97.12495563203136,692305,377618,-32,660832
97.12804209941513,692327,377630,-31,660853
97.13112856679888,692349,377642,-30,660874
97.13421503418263,692371,377654,-29,660895
97.13730150156638,692393,377666,-28,660916
97.14038796895014,692415,377678,-27,660937
97.1434744363339,692437,377690,-26,660958
97.14656090371766,692459,377702,-25,660979
97.14964737110141,692481,377714,-24,661000
97.15273383848516,692503,377726,-23,661021
97.15582030586893,692525,377738,-22,661042
97.15890677325268,692547,377750,-21,661063
97.16199324063643,692569,377762,-20,661084
97.16507970802019,692591,377774,-19,661105
97.16816617540394,692613,377786,-18,661126
97.1712526427877,692635,377798,-17,661147
97.17433911017146,692657,377810,-16,661168
97.17742557755521,692679,377822,-15,661189
97.18051204493896,692701,377834,-14,661210
97.18359851232273,692723,377846,-13,661231
97.18668497970648,692745,377858,-12,661252
97.18977144709024,692767,377870,-11,661273
97.19285791447399,692789,377882,-10,661294
97.19594438185774,692811,377894,-9,661315
97.19903084924151,692833,377906,-8,661336
97.20211731662526,692855,377918,-7,661357
97.20520378400902,692877,377930,-6,661378
97.20829025139277,692899,377942,-5,661399
97.21137671877653,692921,377954,-4,661420
97.21446318616029,692943,377966,-3,661441
97.21754965354404,692965,377978,-2,661462
97.2206361209278,692987,377990,-1,661483
97.22372258831155,693009,378002,0,661504
97.22680905569531,693031,378014,1,661525
97.22989552307907,693053,378026,2,661546
97.23298199046282,693075,378038,3,661567
97.23606845784657,693097,378050,4,661588
97.23915492523034,693119,378062,5,661609
97.24224139261409,693141,378074,6,661630
97.24532785999784,693163,378086,7,661651
97.2484143273816,693185,378098,8,661672
97.25150079476535,693207,378110,9,661693
97.25458726214912,693229,378122,10,661714
97.25767372953287,693251,378134,11,661735
97.26076019691662,693273,378146,12,661756
97.26384666430037,693295,378158,13,661777
97.26693313168414,693317,378170,14,661798
97.2700195990679,693339,378182,15,661819
97.27310606645165,693361,378194,16,661840
97.2761925338354,693383,378206,17,661861
97.27927900121917,693405,378218,18,661882
97.28236546860292,693427,378230,19,661903
97.28545193598667,693449,378242,20,661924
97.28853840337042,693471,378254,21,661945
97.29162487075418,693493,378266,22,661966
97.29471133813794,693515,378278,23,661987
97.2977978055217,693537,378290,24,662008
97.30088427290545,693559,378302,25,662029
97.3039707402892,693581,378314,26,662050
97.30705720767297,693603,378326,27,662071
97.31014367505672,693625,378338,28,662092
97.31323014244047,693647,378350,29,662113
97.31631660982423,693669,378362,30,662134
97.31940307720798,693691,378374,31,662155
97.32248954459175,693713,378386,32,662176
97.3255760119755,693735,378398,33,662197
97.32866247935925,693757,378410,34,662218
97.331748946743,693779,378422,35,662239
97.33483541412677,693801,378434,36,662260
97.33792188151052,693823,378446,37,662281
97.34100834889428,693845,378458,38,662302
97.34409481627803,693867,378470,39,662323
97.34718128366178,693889,378482,40,662344
97.35026775104555,693911,378494,41,662365
97.3533542184293,693933,378506,42,662386
97.35644068581306,693955,378518,43,662407
97.35952715319681,693977,378530,44,662428
97.36261362058058,693999,378542,45,662449
97.36570008796433,694021,378554,46,662470
97.36878655534808,694043,378566,47,662491
97.37187302273183,694065,378578,48,662512
97.37495949011559,694087,378590,49,662533
97.37804595749935,694109,378602,50,662554
97.3811324248831,694131,378614,51,662575
97.38421889226686,694153,378626,52,662596
97.38730535965061,694175,378638,53,662617
97.39039182703438,694197,378650,54,662638
97.39347829441813,694219,378662,55,662659
97.39656476180188,694241,378674,56,662680
97.39965122918564,694263,378686,57,662701
97.40273769656939,694285,378698,58,662722
97.40582416395316,694307,378710,59,662743
97.40891063133691,694329,378722,60,662764
97.41199709872066,694351,378734,61,662785
97.41508356610441,694373,378746,62,662806
97.41817003348818,694395,378758,63,662827
97.42125650087193,694417,378770,64,662848
97.42434296825569,694439,378782,65,662869
97.42742943563944,694461,378794,66,662890
97.4305159030232,694483,378806,67,662911
97.43360237040696,694505,378818,68,662932
97.43668883779071,694527,378830,69,662953
97.43977530517446,694549,378842,70,662974
97.44286177255822,694571,378854,71,662995
97.44594823994198,694593,378866,72,663016
97.44903470732574,694615,378878,73,663037
97.45212117470949,694637,378890,74,663058
97.45520764209324,694659,378902,75,663079
97.45829410947701,694681,378914,76,663100
97.46138057686076,694703,378926,77,663121
97.46446704424451,694725,378938,78,663142
97.46755351162827,694747,378950,79,663163
97.47063997901202,694769,378962,80,663184
97.47372644639579,694791,378974,81,663205
97.47681291377954,694813,378986,82,663226
97.47989938116329,694835,378998,83,663247
97.48298584854705,694857,379010,84,663268
97.48607231593081,694879,379022,85,663289
97.48915878331456,694901,379034,86,663310
97.49224525069832,694923,379046,87,663331
97.49533171808207,694945,379058,88,663352
97.49841818546582,694967,379070,89,663373
97.50150465284959,694989,379082,90,663394
97.50459112023334,695011,379094,91,663415
97.5076775876171,695033,379106,92,663436
97.51076405500085,695055,379118,93,663457
97.51385052238462,695077,379130,94,663478
97.51693698976837,695099,379142,95,663499
97.52002345715212,695121,379154,96,663520
97.52310992453587,695143,379166,97,663541
97.52619639191963,695165,379178,98,663562
97.5292828593034,695187,379190,99,663583
97.53236932668715,695209,379202,100,663604
97.5354557940709,695231,379214,101,663625
97.53854226145465,695253,379226,102,663646
97.54162872883842,695275,379238,103,663667
97.54471519622217,695297,379250,104,663688
97.54780166360592,695319,379262,105,663709
97.55088813098968,695341,379274,106,663730
97.55397459837343,695363,379286,107,663751
97.5570610657572,695385,379298,108,663772
97.56014753314095,695407,379310,109,663793
97.5632340005247,695429,379322,110,663814
97.56632046790845,695451,379334,111,663835
97.56940693529222,695473,379346,112,663856
97.57249340267597,695495,379358,113,663877
97.57557987005973,695517,379370,114,663898
97.57866633744348,695539,379382,115,663919
97.58175280482723,695561,379394,116,663940
97.584839272211,695583,379406,117,663961
97.58792573959475,695605,379418,118,663982
97.5910122069785,695627,379430,119,664003
97.59409867436226,695649,379442,120,664024
97.59718514174602,695671,379454,121,664045
97.60027160912978,695693,379466,122,664066
97.60335807651353,695715,379478,123,664087
97.60644454389728,695737,379490,124,664108
97.60953101128105,695759,379502,125,664129
97.6126174786648,695781,379514,126,664150
97.61570394604855,695803,379526,127,664171
97.61879041343231,695825,379538,128,664192
97.62187688081606,695847,379550,129,664213
97.62496334819983,695869,379562,130,664234
97.62804981558358,695891,379574,131,664255
97.63113628296733,695913,379586,132,664276
97.63422275035109,695935,379598,133,664297
97.63730921773485,695957,379610,134,664318
97.6403956851186,695979,379622,135,664339
97.64348215250236,696001,379634,136,664360
97.64656861988611,696023,379646,137,664381
97.64965508726986,696045,379658,138,664402
97.65274155465363,696067,379670,139,664423
97.65582802203738,696089,379682,140,664444
97.65891448942114,696111,379694,141,664465
97.66200095680489,696133,379706,142,664486
97.66508742418866,696155,379718,143,664507
97.66817389157241,696177,379730,144,664528
97.67126035895616,696199,379742,145,664549
97.67434682633991,696221,379754,146,664570
97.67743329372367,696243,379766,147,664591
97.68051976110743,696265,379778,148,664612
97.68360622849119,696287,379790,149,664633
97.68669269587494,696309,379802,150,664654
97.68977916325869,696331,379814,151,664675
97.69286563064246,696353,379826,152,664696
97.69595209802621,696375,379838,153,664717
97.69903856540996,696397,379850,154,664738
97.70212503279372,696419,379862,155,664759
97.70521150017747,696441,379874,156,664780
97.70829796756124,696463,379886,157,664801
97.71138443494499,696485,379898,158,664822
97.71447090232874,696507,379910,159,664843
97.7175573697125,696529,379922,160,664864
97.72064383709626,696551,379934,161,664885
97.72373030448001,696573,379946,162,664906
97.72681677186377,696595,379958,163,664927
97.72990323924752,696617,379970,164,664948
97.73298970663127,696639,379982,165,664969
97.73607617401504,696661,379994,166,664990
97.73916264139879,696683,380006,167,665011
97.74224910878254,696705,380018,168,665032
97.7453355761663,696727,380030,169,665053
97.74842204355006,696749,380042,170,665074
97.75150851093382,696771,380054,171,665095
97.75459497831757,696793,380066,172,665116
97.75768144570132,696815,380078,173,665137
97.76076791308509,696837,380090,174,665158
97.76385438046884,696859,380102,175,665179
97.7669408478526,696881,380114,176,665200
97.77002731523635,696903,380126,177,665221
97.7731137826201,696925,380138,178,665242
97.77620025000387,696947,380150,179,665263
97.77928671738762,696969,380162,-180,665284
97.78237318477137,696991,380174,-179,665305
97.78545965215513,697013,380186,-178,665326
97.78854611953889,697035,380198,-177,665347
97.79163258692265,697057,380210,-176,665368
97.7947190543064,697079,380222,-175,665389
97.79780552169015,697101,380234,-174,665410
97.8008919890739,697123,380246,-173,665431
97.80397845645767,697145,380258,-172,665452
97.80706492384142,697167,380270,-171,665473
97.81015139122518,697189,380282,-170,665494
97.81323785860893,697211,380294,-169,665515
97.8163243259927,697233,380306,-168,665536
97.81941079337645,697255,380318,-167,665557
97.8224972607602,697277,380330,-166,665578
97.82558372814395,697299,380342,-165,665599
97.8286701955277,697321,380354,-164,665620
97.83175666291147,697343,380366,-163,665641
97.83484313029523,697365,380378,-162,665662
97.83792959767898,697387,380390,-161,665683
97.84101606506273,697409,380402,-160,665704
97.8441025324465,697431,380414,-159,665725
97.84718899983025,697453,380426,-158,665746
97.850275467214,697475,380438,-157,665767
97.85336193459776,697497,380450,-156,665788
97.85644840198151,697519,380462,-155,665809
97.85953486936528,697541,380474,-154,665830
97.86262133674903,697563,380486,-153,665851
97.86570780413278,697585,380498,-152,665872
97.86879427151653,697607,380510,-151,665893
97.8718807389003,697629,380522,-150,665914
97.87496720628405,697651,380534,-149,665935
97.87805367366781,697673,380546,-148,665956
97.88114014105156,697695,380558,-147,665977
97.88422660843531,697717,380570,-146,665998
97.88731307581908,697739,380582,-145,666019
97.89039954320283,697761,380594,-144,666040
97.89348601058659,697783,380606,-143,666061
97.89657247797034,697805,380618,-142,666082
97.8996589453541,697827,380630,-141,666103
97.90274541273786,697849,380642,-140,666124
97.90583188012161,697871,380654,-139,666145
97.90891834750536,697893,380666,-138,666166
97.91200481488913,697915,380678,-137,666187
97.91509128227288,697937,380690,-136,666208
97.91817774965664,697959,380702,-135,666229
97.92126421704039,697981,380714,-134,666250
97.92435068442414,698003,380726,-133,666271
97.92743715180791,698025,380738,-132,666292
97.93052361919166,698047,380750,-131,666313
97.93361008657541,698069,380762,-130,666334
97.93669655395917,698091,380774,-129,666355
97.93978302134293,698113,380786,-128,666376
97.94286948872669,698135,380798,-127,666397
97.94595595611044,698157,380810,-126,666418
97.94904242349419,698179,380822,-125,666439
97.95212889087794,698201,380834,-124,666460
97.95521535826171,698223,380846,-123,666481
97.95830182564546,698245,380858,-122,666502
97.96138829302922,698267,380870,-121,666523
97.96447476041297,698289,380882,-120,666544
97.96756122779674,698311,380894,-119,666565
97.97064769518049,698333,380906,-118,666586
97.97373416256424,698355,380918,-117,666607
97.976820629948,698377,380930,-116,666628
97.97990709733175,698399,380942,-115,666649
97.98299356471551,698421,380954,-114,666670
97.98608003209927,698443,380966,-113,666691
97.98916649948302,698465,380978,-112,666712
97.99225296686677,698487,380990,-111,666733
97.99533943425054,698509,381002,-110,666754
97.99842590163429,698531,381014,-109,666775
98.00151236901804,698553,381026,-108,666796
98.0045988364018,698575,381038,-107,666817
98.00768530378555,698597,381050,-106,666838
98.01077177116932,698619,381062,-105,666859
98.01385823855307,698641,381074,-104,666880
98.01694470593682,698663,381086,-103,666901
98.02003117332058,698685,381098,-102,666922
98.02311764070434,698707,381110,-101,666943
98.0262041080881,698729,381122,-100,666964
98.02929057547185,698751,381134,-99,666985
98.0323770428556,698773,381146,-98,667006
98.03546351023935,698795,381158,-97,667027
98.03854997762312,698817,381170,-96,667048
98.04163644500687,698839,381182,-95,667069
98.04472291239063,698861,381194,-94,667090
98.04780937977438,698883,381206,-93,667111
98.05089584715815,698905,381218,-92,667132
98.0539823145419,698927,381230,-91,667153
98.05706878192565,698949,381242,-90,667174
98.0601552493094,698971,381254,-89,667195
98.06324171669317,698993,381266,-88,667216
98.06632818407692,699015,381278,-87,667237
98.06941465146068,699037,381290,-86,667258
98.07250111884443,699059,381302,-85,667279
98.07558758622818,699081,381314,-84,667300
98.07867405361195,699103,381326,-83,667321
98.0817605209957,699125,381338,-82,667342
98.08484698837945,699147,381350,-81,667363
98.0879334557632,699169,381362,-80,667384
98.09101992314697,699191,381374,-79,667405
98.09410639053073,699213,381386,-78,667426
98.09719285791448,699235,381398,-77,667447
98.10027932529823,699257,381410,-76,667468
98.10336579268198,699279,381422,-75,667489
98.10645226006575,699301,381434,-74,667510
98.1095387274495,699323,381446,-73,667531
98.11262519483326,699345,381458,-72,667552
98.11571166221701,699367,381470,-71,667573
98.11879812960078,699389,381482,-70,667594
98.12188459698453,699411,381494,-69,667615
98.12497106436828,699433,381506,-68,667636
98.12805753175203,699455,381518,-67,667657
98.13114399913579,699477,381530,-66,667678
98.13423046651955,699499,381542,-65,667699
98.1373169339033,699521,381554,-64,667720
98.14040340128706,699543,381566,-63,667741
98.14348986867081,699565,381578,-62,667762
98.14657633605458,699587,381590,-61,667783
98.14966280343833,699609,381602,-60,667804
98.15274927082208,699631,381614,-59,667825
98.15583573820584,699653,381626,-58,667846
98.15892220558959,699675,381638,-57,667867
98.16200867297336,699697,381650,-56,667888
98.16509514035711,699719,381662,-55,667909
98.16818160774086,699741,381674,-54,667930
98.17126807512462,699763,381686,-53,667951
98.17435454250838,699785,381698,-52,667972
98.17744100989214,699807,381710,-51,667993
98.18052747727589,699829,381722,-50,668014
98.18361394465964,699851,381734,-49,668035
98.1867004120434,699873,381746,-48,668056
98.18978687942716,699895,381758,-47,668077
98.19287334681091,699917,381770,-46,668098
98.19595981419467,699939,381782,-45,668119
98.19904628157842,699961,381794,-44,668140
98.20213274896219,699983,381806,-43,668161
98.20521921634594,700005,381818,-42,668182
98.20830568372969,700027,381830,-41,668203
98.21139215111344,700049,381842,-40,668224
98.2144786184972,700071,381854,-39,668245
98.21756508588096,700093,381866,-38,668266
98.22065155326472,700115,381878,-37,668287
98.22373802064847,700137,381890,-36,668308
98.22682448803222,700159,381902,-35,668329
98.22991095541599,700181,381914,-34,668350
98.23299742279974,700203,381926,-33,668371
98.2360838901835,700225,381938,-32,668392
98.23917035756725,700247,381950,-31,668413
98.24225682495101,700269,381962,-30,668434
98.24534329233477,700291,381974,-29,668455
98.24842975971852,700313,381986,-28,668476
98.25151622710227,700335,381998,-27,668497
98.25460269448602,700357,382010,-26,668518
98.25768916186979,700379,382022,-25,668539
98.26077562925354,700401,382034,-24,668560
98.2638620966373,700423,382046,-23,668581
98.26694856402105,700445,382058,-22,668602
98.27003503140482,700467,382070,-21,668623
98.27312149878857,700489,382082,-20,668644
98.27620796617232,700511,382094,-19,668665
98.27929443355607,700533,382106,-18,668686
98.28238090093983,700555,382118,-17,668707
98.2854673683236,700577,382130,-16,668728
98.28855383570735,700599,382142,-15,668749
98.2916403030911,700621,382154,-14,668770
98.29472677047485,700643,382166,-13,668791
98.29781323785862,700665,382178,-12,668812
98.30089970524237,700687,382190,-11,668833
98.30398617262613,700709,382202,-10,668854
98.30707264000988,700731,382214,-9,668875
98.31015910739363,700753,382226,-8,668896
98.3132455747774,700775,382238,-7,668917
98.31633204216115,700797,382250,-6,668938
98.3194185095449,700819,382262,-5,668959
98.32250497692866,700841,382274,-4,668980
98.32559144431242,700863,382286,-3,669001
98.32867791169618,700885,382298,-2,669022
98.33176437907993,700907,382310,-1,669043
98.33485084646368,700929,382322,0,669064
98.33793731384743,700951,382334,1,669085
98.3410237812312,700973,382346,2,669106
98.34411024861495,700995,382358,3,669127
98.3471967159987,701017,382370,4,669148
98.35028318338246,701039,382382,5,669169
98.35336965076623,701061,382394,6,669190
98.35645611814998,701083,382406,7,669211
98.35954258553373,701105,382418,8,669232
98.36262905291748,701127,382430,9,669253
98.36571552030124,701149,382442,10,669274
98.368801987685,701171,382454,11,669295
98.37188845506876,701193,382466,12,669316
98.37497492245251,701215,382478,13,669337
98.37806138983626,701237,382490,14,669358
98.38114785722003,701259,382502,15,669379
98.38423432460378,701281,382514,16,669400
98.38732079198753,701303,382526,17,669421
98.39040725937129,701325,382538,18,669442
98.39349372675505,701347,382550,19,669463
98.3965801941388,701369,382562,20,669484
98.39966666152256,701391,382574,21,669505
98.40275312890631,701413,382586,22,669526
98.40583959629006,701435,382598,23,669547
